timestamp,concurrent_players,cpu_usage_percent,memory_usage_gb,network_in_mbps,network_out_mbps,tick_rate,hour,day_of_week,is_weekend,anomaly,anomaly_type,server_id,realm
2026-01-10 10:00:00,122,56.0,19.6,89.3,77.4,60,10,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-10 11:00:00,122,53.3,19.6,98.2,60.5,57,11,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-10 12:00:00,170,75.5,20.3,126.8,73.9,60,12,5,1,1,bot_influx,realm1-shard1,alpha-realm-1
2026-01-10 13:00:00,122,61.1,19.4,91.8,52.7,59,13,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-10 14:00:00,122,49.6,21.8,119.1,89.1,59,14,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-10 15:00:00,122,53.2,21.0,126.2,74.4,60,15,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-10 16:00:00,122,51.0,21.0,126.3,46.7,57,16,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-10 17:00:00,122,54.4,18.3,103.3,68.7,61,17,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-10 18:00:00,132,58.4,20.6,66.3,86.1,58,18,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-10 19:00:00,147,55.7,21.7,126.8,83.2,58,19,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-10 20:00:00,162,60.5,22.0,150.6,93.1,59,20,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-10 21:00:00,177,62.8,25.5,140.0,87.8,58,21,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-10 22:00:00,189,69.8,25.3,186.1,121.9,52,22,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-10 23:00:00,200,71.3,28.2,177.2,110.3,49,23,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-11 00:00:00,207,69.4,26.3,177.0,91.9,51,0,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-11 01:00:00,210,73.5,30.7,189.7,120.4,47,1,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-11 02:00:00,210,70.6,26.8,174.7,140.7,51,2,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-11 03:00:00,205,70.8,28.0,114.1,117.2,52,3,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-11 04:00:00,197,77.2,28.1,147.6,144.3,46,4,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-11 05:00:00,186,73.8,25.0,172.7,118.0,50,5,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-11 06:00:00,172,95.8,25.8,303.5,108.3,41,6,6,1,1,ddos_spike,realm1-shard1,alpha-realm-1
2026-01-11 07:00:00,157,66.6,21.2,121.1,92.3,53,7,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-11 08:00:00,142,63.8,23.8,92.7,84.2,56,8,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-11 09:00:00,128,53.4,20.3,138.1,72.8,62,9,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-11 10:00:00,122,60.2,18.8,131.2,68.7,61,10,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-11 11:00:00,123,63.3,19.4,80.7,81.8,54,11,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-11 12:00:00,123,52.6,21.0,101.3,59.8,60,12,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-11 13:00:00,124,53.6,19.0,85.6,58.3,60,13,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-11 14:00:00,123,61.2,18.7,110.7,57.0,60,14,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-11 15:00:00,123,58.2,19.5,108.6,104.5,58,15,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-11 16:00:00,123,59.3,18.0,114.6,81.8,58,16,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-11 17:00:00,123,58.5,22.5,105.0,78.4,58,17,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-11 18:00:00,133,60.5,19.9,165.1,63.9,58,18,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-11 19:00:00,149,56.5,23.6,98.6,98.8,61,19,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-11 20:00:00,163,68.5,24.0,96.2,96.1,51,20,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-11 21:00:00,178,71.7,23.6,134.5,110.0,49,21,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-11 22:00:00,190,68.3,26.2,120.6,99.4,50,22,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-11 23:00:00,200,70.8,28.4,130.2,122.4,52,23,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 00:00:00,182,61.6,25.2,125.6,102.8,60,0,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 01:00:00,185,70.4,27.5,129.6,99.5,51,1,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 02:00:00,185,70.6,27.3,128.9,122.0,51,2,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 03:00:00,180,67.2,26.7,154.4,84.9,54,3,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 04:00:00,172,70.5,23.8,127.5,111.7,53,4,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 05:00:00,160,62.5,21.7,124.4,106.3,58,5,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 06:00:00,147,63.7,21.2,135.5,75.0,55,6,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 07:00:00,132,54.7,21.0,90.3,66.9,57,7,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 08:00:00,117,56.0,20.1,88.3,66.9,58,8,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 09:00:00,103,52.8,14.6,89.7,66.0,60,9,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 10:00:00,97,53.4,17.3,50.0,55.9,59,10,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 11:00:00,97,51.0,17.5,50.0,64.7,60,11,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 12:00:00,97,51.9,16.9,84.5,84.6,59,12,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 13:00:00,97,55.8,19.2,87.4,50.6,58,13,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 14:00:00,97,50.7,17.9,118.9,40.0,58,14,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 15:00:00,97,46.0,19.3,80.8,70.6,62,15,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 16:00:00,97,59.5,17.0,94.0,83.4,61,16,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 17:00:00,98,58.2,18.8,74.5,64.7,62,17,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 18:00:00,108,49.3,20.8,92.3,48.5,60,18,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 19:00:00,123,59.9,21.8,131.7,71.9,59,19,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 20:00:00,138,57.8,19.6,67.9,66.0,61,20,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 21:00:00,152,63.4,22.2,129.9,100.8,57,21,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 22:00:00,165,65.9,23.3,174.7,78.7,55,22,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-12 23:00:00,176,65.7,25.6,146.4,101.1,55,23,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 00:00:00,183,64.8,26.6,179.4,94.7,51,0,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 01:00:00,186,65.7,24.6,136.2,113.5,57,1,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 02:00:00,185,64.6,25.9,147.4,105.5,57,2,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 03:00:00,181,64.3,22.3,145.5,111.3,57,3,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 04:00:00,172,65.7,26.7,93.2,103.5,55,4,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 05:00:00,162,61.3,22.8,106.2,82.4,59,5,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 06:00:00,148,64.4,22.3,96.5,98.2,55,6,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 07:00:00,133,64.9,20.3,122.8,79.1,57,7,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 08:00:00,118,53.9,21.0,111.8,56.0,58,8,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 09:00:00,104,54.7,13.7,89.7,96.0,60,9,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 10:00:00,99,54.8,17.5,95.7,66.5,60,10,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 11:00:00,99,54.7,17.3,75.9,57.1,59,11,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 12:00:00,99,53.1,16.8,103.2,80.6,60,12,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 13:00:00,99,55.8,20.1,79.4,87.0,58,13,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 14:00:00,99,54.7,16.2,80.4,57.2,58,14,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 15:00:00,99,47.9,18.7,73.9,64.6,60,15,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 16:00:00,99,56.3,18.0,92.9,44.6,61,16,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 17:00:00,99,56.4,19.4,70.8,57.2,57,17,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 18:00:00,110,51.7,17.6,107.5,63.0,60,18,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 19:00:00,124,57.5,18.8,76.6,77.2,59,19,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 20:00:00,140,62.9,23.1,90.0,89.0,57,20,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 21:00:00,154,61.9,23.4,136.9,100.8,56,21,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 22:00:00,167,69.4,21.7,131.8,103.8,51,22,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-13 23:00:00,178,76.5,24.3,133.3,88.6,48,23,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 00:00:00,185,65.2,26.3,165.8,96.9,55,0,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 01:00:00,188,63.3,27.3,138.3,104.6,56,1,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 02:00:00,188,70.1,25.0,146.4,108.6,51,2,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 03:00:00,184,71.0,21.3,175.2,126.2,51,3,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 04:00:00,176,65.8,25.7,171.6,88.2,56,4,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 05:00:00,165,70.5,22.0,163.4,93.6,51,5,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 06:00:00,151,56.8,19.5,115.2,104.9,61,6,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 07:00:00,136,62.3,16.8,133.4,77.1,59,7,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 08:00:00,121,54.4,20.8,77.8,79.5,60,8,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 09:00:00,107,61.1,18.5,67.5,62.1,59,9,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 10:00:00,101,61.2,17.4,50.0,64.5,60,10,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 11:00:00,102,50.3,19.9,115.1,57.8,60,11,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 12:00:00,102,51.2,18.7,64.3,71.2,61,12,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 13:00:00,101,56.6,20.1,78.3,40.0,61,13,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 14:00:00,102,51.8,15.7,63.4,55.8,58,14,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 15:00:00,102,53.2,17.7,95.5,65.6,58,15,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 16:00:00,102,53.5,15.4,74.1,69.2,58,16,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 17:00:00,103,45.9,17.5,56.3,84.2,61,17,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 18:00:00,113,55.3,18.5,99.2,61.9,57,18,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 19:00:00,127,55.1,21.1,72.9,98.4,60,19,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 20:00:00,142,58.6,21.7,96.9,75.3,60,20,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 21:00:00,157,69.0,24.0,83.5,114.1,54,21,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 22:00:00,170,60.6,25.4,107.5,114.3,59,22,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-14 23:00:00,180,70.7,28.5,147.6,94.3,49,23,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-15 00:00:00,261,82.5,25.5,110.3,116.8,52,0,3,0,1,bot_influx,realm1-shard1,alpha-realm-1
2026-01-15 01:00:00,190,68.1,24.8,122.4,113.2,51,1,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-15 02:00:00,190,72.4,26.6,152.0,123.4,49,2,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-15 03:00:00,185,69.7,24.6,137.1,107.7,51,3,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-15 04:00:00,177,69.1,27.2,181.4,101.6,50,4,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-15 05:00:00,166,68.8,23.5,169.5,120.1,55,5,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-15 06:00:00,152,61.0,21.7,104.2,89.7,57,6,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-15 07:00:00,137,57.2,20.4,120.7,94.6,62,7,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-15 08:00:00,122,52.6,20.8,112.6,69.8,61,8,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-15 09:00:00,108,51.1,18.1,74.5,89.8,61,9,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-15 10:00:00,102,65.2,16.8,51.7,51.0,54,10,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-15 11:00:00,101,58.2,20.2,80.6,51.4,60,11,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-15 12:00:00,101,47.8,16.4,77.3,83.5,58,12,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-15 13:00:00,101,47.9,17.7,72.1,53.9,61,13,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-15 14:00:00,101,55.1,18.7,89.6,84.6,59,14,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-15 15:00:00,102,55.5,15.3,66.6,74.6,59,15,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-15 16:00:00,102,55.6,18.5,58.6,58.9,58,16,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-15 17:00:00,102,52.3,16.2,83.8,40.0,56,17,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-15 18:00:00,112,54.7,20.0,97.3,66.9,58,18,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-15 19:00:00,127,59.2,18.7,78.1,77.7,61,19,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-15 20:00:00,142,60.9,22.7,132.2,102.7,58,20,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-15 21:00:00,156,54.2,24.6,89.4,117.4,59,21,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-15 22:00:00,169,64.5,25.5,123.6,91.1,57,22,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-15 23:00:00,179,63.8,25.6,138.0,119.4,59,23,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 00:00:00,186,69.2,25.5,136.1,123.1,54,0,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 01:00:00,190,81.1,25.4,140.7,130.1,41,1,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 02:00:00,190,70.7,28.4,189.4,121.5,48,2,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 03:00:00,185,67.0,24.7,131.0,81.9,57,3,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 04:00:00,177,70.5,23.4,190.4,103.9,54,4,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 05:00:00,166,66.8,24.9,141.5,82.3,54,5,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 06:00:00,153,64.2,21.5,124.2,88.8,54,6,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 07:00:00,138,62.3,19.8,119.9,97.5,59,7,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 08:00:00,123,65.4,17.6,149.0,78.4,55,8,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 09:00:00,108,49.9,17.6,66.5,82.0,59,9,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 10:00:00,103,55.4,17.8,60.0,66.9,61,10,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 11:00:00,103,49.8,18.3,67.3,42.3,60,11,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 12:00:00,103,55.8,19.3,83.0,40.0,58,12,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 13:00:00,104,50.0,18.8,50.0,64.6,59,13,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 14:00:00,104,52.1,17.7,83.6,59.2,60,14,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 15:00:00,104,52.5,17.7,117.1,47.7,60,15,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 16:00:00,104,57.6,18.7,86.2,40.0,60,16,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 17:00:00,105,57.6,20.0,78.1,52.0,61,17,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 18:00:00,115,50.7,19.2,79.6,66.1,59,18,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 19:00:00,130,58.6,19.8,122.0,88.0,60,19,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 20:00:00,145,58.3,20.4,99.5,89.8,54,20,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 21:00:00,159,58.6,21.1,164.1,119.5,59,21,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 22:00:00,171,64.9,25.4,175.5,87.1,57,22,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-16 23:00:00,182,66.5,26.3,150.7,122.4,54,23,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-17 00:00:00,213,83.0,29.3,170.2,128.5,40,0,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-17 01:00:00,217,75.8,28.6,194.2,140.6,45,1,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-17 02:00:00,216,68.4,30.8,194.7,123.1,54,2,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-17 03:00:00,212,70.9,27.6,153.5,143.3,52,3,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-17 04:00:00,204,75.8,29.0,152.7,126.8,48,4,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-17 05:00:00,193,78.1,26.5,128.0,105.6,42,5,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-17 06:00:00,179,60.9,24.3,151.4,107.2,59,6,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-17 07:00:00,165,57.2,24.7,145.3,95.4,59,7,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-17 08:00:00,149,69.3,22.9,92.2,96.7,52,8,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-17 09:00:00,135,60.9,21.5,98.9,63.3,58,9,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-17 10:00:00,130,54.9,20.6,77.1,77.6,59,10,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-17 11:00:00,130,60.5,20.4,86.0,83.9,60,11,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-17 12:00:00,130,47.9,24.1,115.0,78.5,57,12,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-17 13:00:00,130,58.4,22.3,89.3,98.2,62,13,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-17 14:00:00,130,59.7,21.6,98.0,89.6,60,14,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-17 15:00:00,131,62.3,20.7,72.3,78.5,58,15,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-17 16:00:00,130,89.3,22.0,269.25,81.3,41,16,5,1,1,ddos_spike,realm1-shard1,alpha-realm-1
2026-01-17 17:00:00,130,58.7,21.3,103.1,82.4,57,17,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-17 18:00:00,140,56.5,21.5,97.4,90.0,59,18,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-17 19:00:00,217,78.9,22.4,120.2,65.6,56,19,5,1,1,bot_influx,realm1-shard1,alpha-realm-1
2026-01-17 20:00:00,170,62.0,24.2,139.6,97.5,60,20,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-17 21:00:00,185,66.7,21.0,131.7,88.7,54,21,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-17 22:00:00,197,66.5,27.2,128.1,137.4,55,22,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-17 23:00:00,207,74.9,27.1,201.7,123.3,47,23,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-18 00:00:00,215,77.1,31.0,159.3,126.1,47,0,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-18 01:00:00,218,73.3,29.0,172.5,144.3,51,1,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-18 02:00:00,218,74.4,27.1,194.6,137.1,49,2,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-18 03:00:00,74,42.5,28.4,241.0,110.9,53,3,6,1,1,sudden_drop,realm1-shard1,alpha-realm-1
2026-01-18 04:00:00,204,70.5,26.0,138.3,121.3,52,4,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-18 05:00:00,193,69.5,27.2,163.4,110.8,53,5,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-18 06:00:00,180,77.9,25.7,129.8,81.8,46,6,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-18 07:00:00,165,60.3,25.3,121.2,88.6,61,7,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-18 08:00:00,150,67.9,21.2,105.6,87.2,55,8,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-18 09:00:00,136,63.5,21.1,86.3,79.9,57,9,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-18 10:00:00,131,59.7,18.5,104.0,56.4,60,10,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-18 11:00:00,131,65.6,21.6,75.3,95.9,54,11,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-18 12:00:00,132,60.2,21.5,124.5,77.7,58,12,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-18 13:00:00,132,60.3,21.4,106.7,79.8,59,13,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-18 14:00:00,132,58.5,20.7,114.0,85.2,59,14,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-18 15:00:00,132,63.7,21.3,96.3,67.4,54,15,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-18 16:00:00,133,63.3,23.2,99.1,86.6,58,16,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-18 17:00:00,133,56.4,20.3,112.2,74.3,55,17,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-18 18:00:00,143,55.5,21.9,91.1,72.4,62,18,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-18 19:00:00,158,62.6,21.5,119.2,103.4,60,19,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-18 20:00:00,173,62.9,23.3,121.2,126.2,57,20,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-18 21:00:00,187,68.4,26.1,131.8,123.1,53,21,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-18 22:00:00,200,75.9,28.9,117.8,133.8,47,22,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-18 23:00:00,210,71.0,27.8,194.8,118.2,50,23,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-01-19 00:00:00,192,69.4,26.1,139.9,91.2,52,0,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-19 01:00:00,195,70.3,26.1,179.3,139.4,51,1,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-19 02:00:00,195,73.5,25.9,177.4,147.8,49,2,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-19 03:00:00,191,60.4,26.8,127.1,137.7,59,3,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-19 04:00:00,183,65.5,23.3,124.6,104.8,53,4,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-19 05:00:00,171,66.6,26.3,188.0,85.3,54,5,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-19 06:00:00,157,68.1,22.1,160.6,78.2,53,6,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-19 07:00:00,143,58.8,22.8,113.8,60.5,60,7,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-19 08:00:00,128,50.5,18.4,107.5,75.2,59,8,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-19 09:00:00,113,57.8,19.9,77.8,91.9,61,9,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-19 10:00:00,107,51.7,19.3,94.2,62.1,59,10,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-19 11:00:00,107,49.5,18.8,71.3,68.7,60,11,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-19 12:00:00,107,51.8,16.8,50.0,84.8,61,12,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-19 13:00:00,211,78.5,18.6,59.2,58.1,59,13,0,0,1,viral_spike,realm1-shard1,alpha-realm-1
2026-01-19 14:00:00,107,51.8,16.5,86.0,94.7,60,14,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-19 15:00:00,107,45.4,17.9,63.0,94.1,59,15,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-19 16:00:00,107,57.8,19.8,84.3,62.2,61,16,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-19 17:00:00,106,59.2,19.4,63.3,54.9,59,17,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-19 18:00:00,116,58.5,19.2,77.2,80.1,61,18,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-19 19:00:00,132,54.2,19.2,122.7,74.0,59,19,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-01-19 20:00:00,147,60.7,23.1,122.5,70.9,58,20,0,0,0,normal,realm1-shard1,alpha-realm-1
